x,y
148,0.00012493133544921875
149,0.00012421607971191406
150,0.00012493133544921875
151,0.000125885009765625
152,0.000125885009765625
153,0.00012683868408203125
154,0.0001277923583984375
155,0.0001289844512939453
156,0.00012993812561035156
157,0.0001308917999267578
158,0.00013113021850585938
159,0.00013184547424316406
160,0.0001327991485595703
161,0.00013399124145507812
162,0.00013494491577148438
163,0.00013589859008789062
164,0.00013589859008789062
165,0.00013685226440429688
166,0.0001399517059326172
167,0.00013899803161621094
168,0.0001399517059326172
169,0.00014090538024902344
170,0.00013899803161621094
171,0.00013899803161621094
172,0.0001399517059326172
173,0.000141143798828125
174,0.00014162063598632812
175,0.00014209747314453125
176,0.00014281272888183594
177,0.0001437664031982422
178,0.00014495849609375
179,0.00014495849609375
180,0.0001468658447265625
181,0.0001499652862548828
182,0.0001499652862548828
183,0.00015306472778320312
184,0.00015497207641601562
185,0.00015306472778320312
186,0.00015401840209960938
187,0.00015497207641601562
188,0.00015473365783691406
189,0.00015592575073242188
190,0.00015807151794433594
191,0.00015807151794433594
192,0.00015783309936523438
193,0.00015997886657714844
194,0.0001609325408935547
195,0.0001609325408935547
196,0.0001628398895263672
197,0.0001628398895263672
198,0.0001659393310546875
199,0.00016498565673828125
200,0.0001652240753173828
201,0.0001659393310546875
202,0.00016880035400390625
203,0.0001678466796875
204,0.0001468658447265625
205,0.00014591217041015625
206,0.0001480579376220703
207,0.0001480579376220703
208,0.00014781951904296875
209,0.00014901161193847656
210,0.00015091896057128906
211,0.00014972686767578125
212,0.00015115737915039062
213,0.00015282630920410156
214,0.00015306472778320312
215,0.0001537799835205078
216,0.0001537799835205078
217,0.00015616416931152344
218,0.0001556873321533203
219,0.00015687942504882812
220,0.0001609325408935547
221,0.0001609325408935547
222,0.0001609325408935547
223,0.0001590251922607422
224,0.00015997886657714844
225,0.00016021728515625
226,0.00016117095947265625
227,0.0001621246337890625
228,0.00016427040100097656
229,0.00016307830810546875
230,0.00016570091247558594
231,0.00016999244689941406
232,0.00016498565673828125
233,0.0001678466796875
234,0.0001678466796875
235,0.00016689300537109375
236,0.00016808509826660156
237,0.00016880035400390625
238,0.00017380714416503906
239,0.00017213821411132812
240,0.0001747608184814453
241,0.00017595291137695312
242,0.00017404556274414062
243,0.00017309188842773438
244,0.00017309188842773438
245,0.00017595291137695312
246,0.00017690658569335938
247,0.00017523765563964844
248,0.00017881393432617188
249,0.00017690658569335938
250,0.00017786026000976562
251,0.00017786026000976562
252,0.00018095970153808594
253,0.0001800060272216797
254,0.0001811981201171875
255,0.00018215179443359375
256,0.00019097328186035156
257,0.00018668174743652344
258,0.00018405914306640625
259,0.0001850128173828125
260,0.0001850128173828125
261,0.0001850128173828125
262,0.00018596649169921875
263,0.000186920166015625
264,0.0001900196075439453
265,0.00019097328186035156
266,0.00018978118896484375
267,0.00019288063049316406
268,0.00019288063049316406
269,0.00019502639770507812
270,0.00019216537475585938
271,0.00019288063049316406
272,0.00019407272338867188
273,0.00019478797912597656
274,0.00020074844360351562
275,0.00019884109497070312
276,0.00019979476928710938
277,0.00019812583923339844
278,0.00019979476928710938
279,0.00020194053649902344
280,0.0002028942108154297
281,0.00020384788513183594
282,0.0002009868621826172
283,0.0002040863037109375
284,0.00020575523376464844
285,0.00020694732666015625
286,0.00020384788513183594
287,0.00020503997802734375
288,0.00020933151245117188
289,0.00021004676818847656
290,0.0002079010009765625
291,0.00020885467529296875
292,0.0002148151397705078
293,0.00020885467529296875
294,0.0002110004425048828
295,0.0002148151397705078
296,0.00021505355834960938
297,0.00021600723266601562
298,0.00021409988403320312
299,0.00021719932556152344
300,0.00021505355834960938
301,0.00021576881408691406
302,0.00021696090698242188
303,0.00021982192993164062
304,0.0002219676971435547
305,0.00021791458129882812
306,0.00021886825561523438
307,0.00021982192993164062
308,0.0002231597900390625
309,0.0002238750457763672
310,0.0002281665802001953
311,0.0002269744873046875
312,0.00022673606872558594
313,0.0002238750457763672
314,0.0002269744873046875
315,0.0002288818359375
316,0.0002300739288330078
317,0.00022792816162109375
318,0.00023174285888671875
319,0.0002281665802001953
320,0.00022983551025390625
321,0.00023293495178222656
322,0.00023126602172851562
323,0.0002338886260986328
324,0.0002372264862060547
325,0.00023317337036132812
326,0.0002338886260986328
327,0.00023818016052246094
328,0.00024199485778808594
329,0.00023889541625976562
330,0.00023889541625976562
331,0.0002377033233642578
332,0.00024127960205078125
333,0.00023889541625976562
334,0.00023889541625976562
335,0.00024509429931640625
336,0.00024175643920898438
337,0.0002429485321044922
338,0.0002448558807373047
339,0.000244140625
340,0.0002460479736328125
341,0.00024890899658203125
342,0.00024890899658203125
343,0.0002460479736328125
344,0.00025177001953125
345,0.00024700164794921875
346,0.00025391578674316406
347,0.00025391578674316406
348,0.0002541542053222656
349,0.00025081634521484375
350,0.00025200843811035156
351,0.0002551078796386719
352,0.0002529621124267578
353,0.0002570152282714844
354,0.0002560615539550781
355,0.00025773048400878906
356,0.0002570152282714844
357,0.0002560615539550781
358,0.0002589225769042969
359,0.00026297569274902344
360,0.0002620220184326172
361,0.0002586841583251953
362,0.0002598762512207031
363,0.00026297569274902344
364,0.0002689361572265625
365,0.00026297569274902344
366,0.000263214111328125
367,0.0002651214599609375
368,0.00026488304138183594
369,0.00026679039001464844
370,0.000270843505859375
371,0.00026702880859375
372,0.00026702880859375
373,0.0002713203430175781
374,0.00027179718017578125
375,0.00026988983154296875
376,0.00027179718017578125
377,0.00027489662170410156
378,0.00028395652770996094
379,0.0002739429473876953
380,0.00027489662170410156
381,0.0002739429473876953
382,0.0002818107604980469
383,0.0002789497375488281
384,0.0002818107604980469
385,0.0002789497375488281
386,0.00027871131896972656
387,0.0002789497375488281
388,0.00028014183044433594
389,0.0002827644348144531
390,0.0002837181091308594
391,0.00028395652770996094
392,0.0002849102020263672
393,0.0002830028533935547
394,0.0002849102020263672
395,0.00029969215393066406
396,0.00028514862060546875
397,0.00028705596923828125
398,0.00029087066650390625
399,0.0002880096435546875
400,0.0002970695495605469
401,0.00029087066650390625
402,0.00029397010803222656
403,0.0002930164337158203
404,0.0002911090850830078
405,0.00029587745666503906
406,0.0002949237823486328
407,0.0002932548522949219
408,0.0002930164337158203
409,0.0002961158752441406
410,0.0002989768981933594
411,0.0003001689910888672
412,0.0003018379211425781
413,0.0002980232238769531
414,0.0003008842468261719
415,0.00030112266540527344
416,0.0003027915954589844
417,0.0003020763397216797
418,0.00031113624572753906
419,0.00030303001403808594
420,0.0003039836883544922
421,0.000308990478515625
422,0.000308990478515625
423,0.0003101825714111328
424,0.000308990478515625
425,0.0003120899200439453
426,0.000308990478515625
427,0.00031280517578125
428,0.0003159046173095703
429,0.000308990478515625
430,0.00030994415283203125
431,0.0003101825714111328
432,0.00031185150146484375
433,0.0003120899200439453
434,0.0003139972686767578
435,0.0003139972686767578
436,0.00032210350036621094
437,0.0003170967102050781
438,0.000324249267578125
439,0.00031685829162597656
440,0.0003190040588378906
441,0.0003190040588378906
442,0.00032711029052734375
443,0.0003190040588378906
444,0.00032019615173339844
445,0.0003211498260498047
446,0.00032401084899902344
447,0.00032806396484375
448,0.00032591819763183594
449,0.00032806396484375
450,0.0003268718719482422
451,0.0003299713134765625
452,0.0003352165222167969
453,0.00032591819763183594
454,0.0003371238708496094
455,0.0003299713134765625
456,0.0003368854522705078
457,0.00033593177795410156
458,0.00033402442932128906
459,0.00033092498779296875
460,0.00033402442932128906
461,0.00033402442932128906
462,0.0003337860107421875
463,0.00033402442932128906
464,0.0003349781036376953
465,0.0003421306610107422
466,0.0003361701965332031
467,0.0003368854522705078
468,0.0003368854522705078
469,0.0003418922424316406
470,0.0003490447998046875
471,0.00034117698669433594
472,0.0003497600555419922
473,0.00034308433532714844
474,0.0003428459167480469
475,0.0003497600555419922
476,0.00034880638122558594
477,0.00034689903259277344
478,0.00034999847412109375
479,0.0003459453582763672
480,0.0003483295440673828
481,0.0003528594970703125
482,0.000354766845703125
483,0.0003521442413330078
484,0.0003578662872314453
485,0.0003559589385986328
486,0.00034999847412109375
487,0.0003528594970703125
488,0.00035309791564941406
489,0.00035309791564941406
490,0.0003631114959716797
491,0.0003571510314941406
492,0.00035500526428222656
493,0.00036025047302246094
494,0.00035691261291503906
