x,y
476,0.0003530025482177734
477,0.00035734176635742186
478,0.00035295486450195315
479,0.0003551483154296875
480,0.0003543853759765625
481,0.0003551959991455078
482,0.0003624439239501953
483,0.0003575801849365234
484,0.0003551483154296875
485,0.0003570079803466797
486,0.00036039352416992185
487,0.0003589630126953125
488,0.00036101341247558595
489,0.00036301612854003904
490,0.0003704547882080078
491,0.00038080215454101564
492,0.0003677845001220703
493,0.0003642559051513672
494,0.0003631591796875
