x,y
106,0.00010180473327636719
107,9.641647338867187e-05
108,9.121894836425782e-05
109,9.260177612304687e-05
110,9.255409240722656e-05
111,9.441375732421875e-05
112,9.737014770507812e-05
113,9.579658508300782e-05
114,9.622573852539063e-05
115,9.679794311523438e-05
116,9.856224060058593e-05
117,9.799003601074219e-05
118,9.899139404296875e-05
119,0.00010056495666503907
120,0.00010099411010742188
121,0.00010180473327636719
122,0.00010576248168945313
123,0.00010962486267089844
124,0.00010433197021484376
125,0.00010657310485839844
126,0.00010600090026855469
127,0.00010762214660644531
128,0.00010805130004882812
129,0.00011277198791503906
130,0.00011239051818847656
131,0.00011339187622070313
132,0.00012040138244628906
133,0.00011143684387207031
134,0.00011320114135742188
135,0.00011320114135742188
136,0.0001251697540283203
137,0.00011701583862304688
138,0.00011582374572753907
139,0.00011644363403320312
140,0.00011720657348632813
141,0.00011897087097167969
142,0.00011906623840332031
143,0.00011963844299316407
144,0.00012059211730957032
145,0.0001224517822265625
146,0.0001227855682373047
147,0.00012917518615722655
148,0.00012598037719726562
149,0.00012497901916503907
150,0.00013055801391601563
151,0.00012683868408203125
152,0.0001269817352294922
153,0.00012841224670410157
154,0.0001285552978515625
155,0.00012979507446289062
156,0.00013060569763183593
157,0.0001312255859375
158,0.00013179779052734374
159,0.00013260841369628907
160,0.00013456344604492187
161,0.0001438140869140625
162,0.00013885498046875
163,0.00013704299926757811
164,0.0001377582550048828
165,0.00013780593872070312
166,0.00014214515686035157
167,0.0001404285430908203
168,0.00014100074768066406
169,0.00015583038330078126
170,0.00014438629150390626
171,0.00014300346374511718
172,0.0001437664031982422
173,0.00014405250549316407
174,0.00014257431030273438
175,0.00014357566833496095
176,0.00014362335205078124
177,0.00014438629150390626
178,0.00014619827270507814
179,0.00014562606811523436
180,0.00014753341674804686
181,0.00015020370483398438
182,0.00015554428100585937
183,0.00016217231750488282
184,0.0001560211181640625
185,0.00015420913696289061
186,0.00015463829040527344
187,0.00015540122985839843
188,0.00015697479248046874
189,0.0001567840576171875
190,0.00015864372253417968
191,0.00015883445739746095
192,0.0001651763916015625
193,0.00016498565673828125
194,0.0001613616943359375
195,0.00016317367553710937
196,0.00016317367553710937
197,0.0001644134521484375
198,0.0001761913299560547
199,0.00016641616821289062
200,0.00017218589782714845
201,0.000180816650390625
202,0.00017719268798828126
203,0.00016994476318359374
204,0.00016198158264160156
205,0.0001479625701904297
206,0.00014939308166503907
207,0.00014939308166503907
208,0.00015034675598144532
209,0.00015244483947753906
210,0.00015158653259277343
211,0.00015535354614257813
212,0.00015935897827148437
213,0.00015397071838378905
214,0.00015416145324707032
215,0.00015635490417480468
216,0.00016660690307617186
217,0.00015783309936523438
218,0.00015821456909179688
219,0.00015878677368164062
220,0.00016274452209472657
221,0.000168609619140625
222,0.00016560554504394532
223,0.00016222000122070312
224,0.00016155242919921876
225,0.00016202926635742188
226,0.0001636028289794922
227,0.0001644134521484375
228,0.00016560554504394532
229,0.00016493797302246093
230,0.000173187255859375
231,0.00017561912536621094
232,0.00016994476318359374
233,0.00017113685607910155
234,0.00017175674438476562
235,0.00016841888427734374
236,0.00016984939575195312
237,0.00017042160034179686
238,0.00017418861389160157
239,0.00017724037170410156
240,0.00018301010131835938
241,0.0001766204833984375
242,0.00017499923706054688
243,0.00017461776733398437
244,0.00017499923706054688
245,0.000177001953125
246,0.00017881393432617188
247,0.00017719268798828126
248,0.00019021034240722655
249,0.00017919540405273438
250,0.00018339157104492189
251,0.0001804351806640625
252,0.00018181800842285157
253,0.00018210411071777343
254,0.00018243789672851564
255,0.00018463134765625
256,0.000201416015625
257,0.00019578933715820314
258,0.00018706321716308594
259,0.00018715858459472656
260,0.00018739700317382812
261,0.00018701553344726562
262,0.0001888275146484375
263,0.000189208984375
264,0.00019168853759765625
265,0.00019979476928710938
266,0.00019278526306152344
267,0.00019464492797851562
268,0.00019440650939941406
269,0.00020198822021484376
270,0.00019459724426269532
271,0.00019459724426269532
272,0.00020041465759277344
273,0.00020461082458496095
274,0.00020155906677246093
275,0.00019936561584472657
276,0.000201416015625
277,0.00020060539245605468
278,0.0002013683319091797
279,0.00020542144775390626
280,0.0002105712890625
281,0.00022416114807128907
282,0.00020341873168945314
283,0.00020699501037597657
284,0.00020933151245117188
285,0.00021138191223144532
286,0.0002063751220703125
287,0.0002140045166015625
288,0.00021939277648925782
289,0.00021104812622070314
290,0.00021080970764160157
291,0.0002110004425048828
292,0.0002163410186767578
293,0.00021238327026367186
294,0.00021419525146484374
295,0.00022759437561035157
296,0.0002159595489501953
297,0.00021696090698242188
298,0.00021843910217285157
299,0.00021843910217285157
300,0.0002178192138671875
301,0.00021920204162597656
302,0.00021920204162597656
303,0.00023274421691894532
304,0.00022640228271484376
305,0.00022139549255371094
306,0.00022158622741699218
307,0.00022215843200683593
308,0.00022487640380859376
309,0.00022916793823242189
310,0.000231170654296875
311,0.00022821426391601564
312,0.00022883415222167968
313,0.00022797584533691407
314,0.00023636817932128906
315,0.00023741722106933593
316,0.0002354145050048828
317,0.0002307891845703125
318,0.00023298263549804689
319,0.00023126602172851562
320,0.00023283958435058594
321,0.00023436546325683594
322,0.0002444267272949219
323,0.00023522377014160157
324,0.0002518177032470703
325,0.00023779869079589843
326,0.000238800048828125
327,0.00024218559265136718
328,0.0002539634704589844
329,0.0002441883087158203
330,0.00024023056030273438
331,0.00023980140686035155
332,0.0002422332763671875
333,0.00024361610412597655
334,0.00024061203002929689
335,0.0002578258514404297
336,0.0002445697784423828
337,0.00024318695068359375
338,0.0002463340759277344
339,0.0002494335174560547
340,0.00024962425231933594
341,0.0002622127532958984
342,0.00025038719177246095
343,0.0002521991729736328
344,0.0002605915069580078
345,0.000250244140625
346,0.0002566337585449219
347,0.00026502609252929685
348,0.00025501251220703123
349,0.00025358200073242185
350,0.00025539398193359376
351,0.0002572059631347656
352,0.00025682449340820314
353,0.00026502609252929685
354,0.0002582073211669922
355,0.00026021003723144533
356,0.0002582073211669922
357,0.0002605438232421875
358,0.00026140213012695315
359,0.00026502609252929685
360,0.00028281211853027345
361,0.00026578903198242186
362,0.0002644062042236328
363,0.0002648353576660156
364,0.0002724170684814453
365,0.0002717494964599609
366,0.0002692222595214844
367,0.00026755332946777345
368,0.0002681732177734375
369,0.00026912689208984374
370,0.0002788066864013672
371,0.0002742290496826172
372,0.0002716064453125
373,0.00027341842651367186
374,0.00027341842651367186
375,0.00027298927307128906
376,0.00028476715087890627
377,0.000276947021484375
378,0.00029544830322265626
379,0.00027680397033691406
380,0.0002775669097900391
381,0.0002774238586425781
382,0.0002953529357910156
383,0.00028061866760253906
384,0.0002826213836669922
385,0.00028176307678222655
386,0.0002802371978759766
387,0.00029382705688476565
388,0.000283050537109375
389,0.00029158592224121094
390,0.00028600692749023435
391,0.0002875804901123047
392,0.000292205810546875
393,0.0002946376800537109
394,0.0002881526947021484
395,0.00030574798583984377
396,0.00028705596923828125
397,0.0002888679504394531
398,0.0003029823303222656
399,0.0002903461456298828
400,0.00030574798583984377
401,0.00029277801513671875
402,0.0003061771392822266
403,0.00030837059020996096
404,0.0002951622009277344
405,0.00029697418212890623
406,0.0002979755401611328
407,0.0002964019775390625
408,0.0003097057342529297
409,0.0003027915954589844
410,0.00030217170715332033
411,0.0003101825714111328
412,0.00030264854431152346
413,0.00031213760375976564
414,0.00030317306518554685
415,0.0003041744232177734
416,0.00030384063720703127
417,0.00030641555786132814
418,0.00032501220703125
419,0.0003066539764404297
420,0.0003099918365478516
421,0.0003145694732666016
422,0.00031280517578125
423,0.0003228187561035156
424,0.0003119468688964844
425,0.0003129482269287109
426,0.00031862258911132815
427,0.0003214359283447266
428,0.0003260135650634766
429,0.0003144264221191406
430,0.00031800270080566405
431,0.00032100677490234377
432,0.00031719207763671877
433,0.0003296375274658203
434,0.0003170013427734375
435,0.00031723976135253904
436,0.0003242015838623047
437,0.0003215789794921875
438,0.0003355503082275391
439,0.0003207683563232422
440,0.00032482147216796877
441,0.0003275871276855469
442,0.0003390312194824219
443,0.00032677650451660154
444,0.00032296180725097654
445,0.0003258705139160156
446,0.0003265857696533203
447,0.00033898353576660155
448,0.0003310203552246094
449,0.00033164024353027344
450,0.0003282070159912109
451,0.0003375530242919922
452,0.00034441947937011717
453,0.00033078193664550783
454,0.0003387928009033203
455,0.00033941268920898435
456,0.0003602027893066406
457,0.0003380298614501953
458,0.0003365993499755859
459,0.00033817291259765627
460,0.0003413677215576172
461,0.0003474235534667969
462,0.00033841133117675783
463,0.00033783912658691406
464,0.0003387928009033203
465,0.0003528118133544922
466,0.00034279823303222655
467,0.00034203529357910154
468,0.0003490447998046875
469,0.0003475666046142578
470,0.0003635883331298828
471,0.0003459930419921875
472,0.0003509521484375
473,0.00034542083740234374
474,0.00035881996154785156
475,0.00035161972045898436
476,0.00035219192504882814
477,0.00034999847412109375
478,0.0003518104553222656
479,0.0003557682037353516
480,0.0003512382507324219
481,0.0003559589385986328
482,0.0003569602966308594
483,0.0003561973571777344
484,0.0003681659698486328
485,0.00035719871520996095
486,0.00035424232482910155
487,0.00036101341247558595
488,0.0003639698028564453
489,0.000357818603515625
490,0.00036420822143554685
491,0.00036320686340332033
492,0.0003688335418701172
493,0.00036258697509765624
494,0.00036177635192871096
